food_code,food_name,category,kcal_100g,protein_100g,carbs_100g,fat_100g,sugars_100g,fiber_100g
24230,"Biscuit (cookie), snack with chocolate filling, whole wheat whole wheat",sugar and confectionery,465.0,5.94,69.3,17.2,31.9,4.8
24225,"Biscuit (cookie), snack with dairy or vanilla filling",sugar and confectionery,478.0,5.0,70.0,19.0,31.3,3.6
24240,"Biscuit (cookie), snack with fruits filling",sugar and confectionery,407.0,5.13,73.6,9.4,30.3,3.7
24430,"Biscuit (cookie), sponge fingers or lady fingers",sugar and confectionery,366.0,7.75,74.5,3.4,48.8,2.9
24616,"Biscuit (cookie), thin, lemon or orange lavour",sugar and confectionery,419.0,6.37,69.7,9.73,31.6,13.6
24615,"Biscuit (cookie), thin, with almonds",sugar and confectionery,471.0,7.8,68.0,18.1,49.1,2.1
24003,"Biscuit (cookie), vitamin and mineral content guaranteed",sugar and confectionery,472.0,10.8,61.1,19.8,22.1,3.5
24002,"Biscuit (cookie), vitamin content guaranteed",sugar and confectionery,457.0,9.63,72.3,14.2,23.3,0.75
24016,"Biscuit (cookie), with a chocolate bar covering",sugar and confectionery,485.0,5.56,68.8,20.0,40.8,3.5
24014,"Biscuit (cookie), with a chocolate bar covering, milk filling",sugar and confectionery,512.0,6.75,62.3,25.6,35.6,2.7
24676,"Biscuit (cookie), with chocolate and nuts, prepacked",sugar and confectionery,507.0,6.78,57.0,27.1,30.5,4.02
24687,"Biscuit (cookie), with chocolate chips and coconut, prepacked",sugar and confectionery,519.0,5.93,54.5,29.8,28.3,4.85
24038,"Biscuit (cookie), with chocolate covering",sugar and confectionery,495.0,6.56,63.5,22.9,27.7,4.1
24012,"Biscuit (cookie), with chocolate, no added sugars and with sweetener(s), fortified with vitamins",sugar and confectionery,448.0,6.78,64.6,21.8,1.72,3.71
24036,"Biscuit (cookie), with chocolate, not fortified",sugar and confectionery,507.0,7.75,59.5,25.6,44.2,3.9
24684,"Biscuit (cookie), with chocolate, prepacked",sugar and confectionery,493.0,6.44,61.0,23.8,31.4,4.3
24029,"Biscuit (cookie), with sesame, fortifed with vitamins and minerals",sugar and confectionery,485.0,11.5,60.0,21.0,18.5,4.9
24028,"Biscuit (cookie), with sesame, not fortified",sugar and confectionery,496.0,9.19,60.0,23.3,21.0,4.84
24010,"Biscuit (cookie), with vegetal fat",sugar and confectionery,436.0,7.23,74.0,11.7,23.4,3.1
24031,"Biscuit (cookie), without chocolate, reduced fat",sugar and confectionery,388.0,6.0,71.0,6.0,35.0,13.0
24660,"Biscuit (puff pastry), palmier, from bakery",sugar and confectionery,499.0,5.93,47.8,30.4,21.8,5.3
24052,"Biscuit (small tart), with chocolate covering, prepacked",sugar and confectionery,504.0,6.58,59.7,25.6,31.5,3.71
24679,"Biscuit (small tart), with fruit covering, prepacked",sugar and confectionery,424.0,4.63,71.3,13.0,34.5,1.94
24659,"Biscuit puff pastry, prepacked",sugar and confectionery,528.0,6.06,56.8,30.0,18.8,3.4
24658,"Biscuit puff pastry, with chocolate covering",sugar and confectionery,532.0,5.93,59.7,29.4,30.3,2.33
24049,"Biscuit shortbread, with butter",sugar and confectionery,481.0,6.81,66.8,20.0,22.2,3.2
24050,"Biscuit shortbread, with butter and chocolate",sugar and confectionery,499.0,6.33,63.5,23.7,33.6,3.11
24057,"Biscuit shortbread, with fruit filling, ""lunette"" type",sugar and confectionery,449.0,6.06,69.2,16.0,31.9,2.04
24054,"Biscuit shortbread, with fruits",sugar and confectionery,482.0,5.8,66.3,21.0,30.9,2.37
24678,"Biscuit sponge cake with fruits covering, pre-packed",sugar and confectionery,341.0,4.44,74.4,2.1,51.1,2.8
24686,"Biscuit sponge cake, filled with fruits and with chocolate covering",sugar and confectionery,395.0,3.88,66.6,11.7,45.2,3.2
24051,"Biscuit sponge cake, with chocolate covering, pre-packed",sugar and confectionery,489.0,7.38,59.5,23.9,42.4,3.1
24656,"Biscuit, cookie, cranberries and white chocolate, prepacked",sugar and confectionery,488.0,4.76,65.9,22.4,41.0,2.1
24655,"Biscuit, oat, plain",sugar and confectionery,491.0,5.64,63.9,22.9,34.6,3.41
24654,"Biscuit, oat, with chocolate covering",sugar and confectionery,509.0,5.73,61.3,26.0,39.6,3.58
24657,"Biscuit, stick, with chocolate covering",sugar and confectionery,510.0,6.86,63.1,25.1,34.6,2.42
24019,"Biscuit, with chocolate, gluten free",sugar and confectionery,504.0,5.04,64.0,24.7,27.5,2.95
13432,"Bitter orange, flesh without skin, without seeds, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.73,0.0,0.43,0.0,0.0
13007,"Black currant, raw","fruits, vegetables, legumes and nuts",70.2,1.4,9.68,0.41,9.68,7.13
13071,"Black mulberry, raw","fruits, vegetables, legumes and nuts",0.0,1.44,8.1,0.39,8.1,1.7
8705,"Black or white pudding (blood sausage), grilled/pan-fried (average)","meat, egg and fish",238.0,11.3,4.59,19.4,2.61,0.0
11015,"Black pepper, powder",miscellaneous,331.0,13.3,39.9,7.5,0.64,25.3
13583,"Black plum, pitted, raw","fruits, vegetables, legumes and nuts",46.4,0.8,9.6,0.1,9.6,1.94
8704,"Black pudding, grilled/pan-fried","meat, egg and fish",246.0,11.9,3.78,20.3,2.86,0.0
8703,"Black pudding, to cook","meat, egg and fish",297.0,12.2,0.29,27.1,0.2,1.42
26099,"Black seabream, raw","meat, egg and fish",129.0,20.5,0.0,5.27,0.0,1.0
26222,"Black seabream, roasted/baked","meat, egg and fish",127.0,22.9,1.43,3.3,0.0,0.0
18154,"Black tea, brewed, no added sugars",beverages,1.26,0.0,0.3,0.007,0.0,0.0
20106,"Black truffle, raw","fruits, vegetables, legumes and nuts",0.0,5.77,0.0,0.51,0.7,8.5
13150,"Blackberry, frozen, raw","fruits, vegetables, legumes and nuts",0.0,1.18,10.7,0.43,0.0,5.0
13029,"Blackberry, raw","fruits, vegetables, legumes and nuts",46.0,1.13,6.53,0.7,6.1,5.2
1021,Blackcurrant liqueur,beverages,245.0,0.0,41.0,0.0,40.9,0.0
26109,"Blackspot seabream, raw","meat, egg and fish",102.0,21.0,0.0,2.0,0.0,0.0
23805,Blinis,cereal products,270.0,5.94,34.6,11.5,4.57,2.23
2377,"Blood orange juice, pure juice",beverages,45.6,0.63,10.2,0.1,9.75,0.68
40600,"Blood, beef, raw","meat, egg and fish",82.1,19.5,0.8,0.12,0.8,0.0
12520,"Blue cheese, from cow's milk",milk and milk products,361.0,16.8,0.68,32.5,0.18,0.063
26214,"Blue grenadier, raw","meat, egg and fish",75.5,15.6,0.0,1.46,0.0,0.0
26194,"Blue ling, raw","meat, egg and fish",79.6,18.9,0.0,0.44,0.0,0.0
26241,"Blue shark, fillet, without skin, raw","meat, egg and fish",73.5,15.0,0.0,1.5,0.0,0.0
13132,"Blueberry, frozen, raw","fruits, vegetables, legumes and nuts",0.0,0.42,8.9,0.64,8.45,2.7
13028,"Blueberry, raw","fruits, vegetables, legumes and nuts",57.7,0.87,10.6,0.33,9.96,2.4
26100,"Bogue, raw","meat, egg and fish",92.1,17.9,0.53,2.03,0.0,0.0
25013,"Boiled meat with vegetables, prepacked",starters and dishes,77.5,10.9,3.2,2.02,1.5,1.5
11114,"Bolognese sauce or tomato sauce with meat, prepacked",miscellaneous,93.8,4.22,7.27,4.81,4.74,2.29
25085,"Bolognese-style pasta (spaghetti, tagliatelle…), prepacked",starters and dishes,116.0,5.32,13.6,4.07,2.64,1.9
11219,"Bolognese-type vegetarian sauce, with soya proteins, prepacked",miscellaneous,68.0,3.56,5.05,3.0,5.05,2.46
26101,"Bonito, raw","meat, egg and fish",161.0,22.3,0.0,8.01,0.0,0.0
18028,"Bottled water, flavoured, no added sugars and no sweetener(s)",beverages,0.096,2.6e-05,0.026,2.6e-05,0.0091,2.9e-05
18030,"Bottled water, flavoured, no added sugars and with sweetener(s)",beverages,0.0017,0.0001,0.0001,0.0001,0.0001,0.5
18326,"Bottled water, flavoured, sugar and sweetener contents unknown (average)",beverages,1.88,9.7e-05,0.47,4.6e-05,0.45,0.087
18012,"Bottled water, flavoured, with sugar(s)",beverages,16.2,0.00046,4.05,0.0,3.96,0.11
12064,Boulette d'Avesnes cheese from cow's milk,milk and milk products,355.0,20.9,0.0,30.0,0.0,0.0
40007,"Brain, calf, cooked","meat, egg and fish",135.0,11.5,0.6,9.63,0.0,0.0
40006,"Brain, calf, raw","meat, egg and fish",116.0,10.3,0.33,8.21,0.0,0.0
40003,"Brain, lamb, cooked","meat, egg and fish",142.0,12.6,0.19,10.2,0.0,0.0
40002,"Brain, lamb, raw","meat, egg and fish",121.0,10.4,0.49,8.58,0.0,0.0
40004,"Brain, pork, braised","meat, egg and fish",174.0,12.4,0.05,13.8,0.0,0.0
40005,"Brain, pork, raw","meat, egg and fish",128.0,10.3,1.02,9.21,0.0,0.0
28905,Braised ham on the bone,"meat, egg and fish",198.0,21.6,0.3,12.3,0.0,0.0
1023,"Brandy, Armagnac or Cognac type",beverages,222.0,0.0,0.76,0.0,0.0,0.0
15008,"Brazil nut, no added salt","fruits, vegetables, legumes and nuts",701.0,14.3,4.23,67.1,2.33,7.5
7000,Bread (average),cereal products,276.0,8.18,55.0,1.36,2.38,3.86
7001,"Bread, French bread, baguette",cereal products,287.0,8.27,58.3,1.4,2.3,2.7
7013,"Bread, French bread, gluten free, pre-cooked, to be recooked, prepacked",cereal products,234.0,2.88,39.8,5.29,2.65,7.22
7130,"Bread, French bread, gluten free, prepacked",cereal products,249.0,4.58,37.1,6.6,5.9,9.9
7261,"Bread, French bread, home-made (with flour for bread making machine)",cereal products,240.0,7.98,46.7,0.9,0.0,5.1
7260,"Bread, French bread, home-made, with flour for home-made bread preparation",cereal products,256.0,7.81,52.1,0.9,0.0,2.6
7160,"Bread, French bread, no added salt",cereal products,282.0,8.7,57.0,1.17,4.5,2.68
7009,"Bread, French bread, pre-cooked, to be recooked, prepacked",cereal products,265.0,7.13,53.9,1.2,2.67,3.5
7099,"Bread, French bread, prepacked",cereal products,257.0,6.68,48.7,2.81,2.63,3.75
7004,"Bread, French bread, toasted",cereal products,317.0,9.46,64.0,1.3,1.4,3.7
7110,"Bread, French bread, wholemeal or integral bread (made with flour type 150)",cereal products,234.0,8.66,41.2,1.7,2.41,7.3
7002,"Bread, French bread, with yeast",cereal products,261.0,7.41,53.1,1.3,2.4,2.1
7258,"Bread, bagel",cereal products,301.0,9.83,53.0,4.58,6.48,2.7
7115,"Bread, bran grain",cereal products,244.0,8.3,44.4,1.94,2.04,6.21
7255,"Bread, multigrain and/or with seeds",cereal products,269.0,9.58,46.9,3.2,2.2,5.2
7170,"Bread, panini",cereal products,254.0,7.48,50.6,1.1,2.3,4.2
7180,"Bread, pita",cereal products,249.0,7.48,48.8,1.5,2.51,3.7
7007,"Bread, tradtion French bread",cereal products,279.0,8.15,56.7,1.0,2.1,3.8
7114,"Bread, unleavened, prepacked",cereal products,372.0,10.7,74.9,1.67,3.14,5.41
7107,"Bread, with seeds, gluten free, prepacked",cereal products,266.0,4.74,38.8,8.55,3.05,6.76
7500,Breadcrumbs,cereal products,365.0,9.41,74.3,1.6,4.29,5.4
20813,"Breadfruit, flesh without skin, steamed, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,1.29,21.0,0.11,0.0,0.0
54500,"Breadfruit, raw","fruits, vegetables, legumes and nuts",0.0,1.07,22.2,0.23,11.0,4.9
24041,"Breakfast biscuit (cookie), fortified with vitamins and minerals",sugar and confectionery,454.0,7.06,67.3,16.1,27.2,5.8
24035,"Breakfast biscuit (cookie), reduced sugar",sugar and confectionery,444.0,7.78,66.2,15.0,19.5,6.7
24040,"Breakfast biscuit (cookie), with chocolate, not fortified",sugar and confectionery,447.0,8.06,62.9,16.4,27.3,7.6
24034,"Breakfast biscuit (cookie), without chocolate, not fortified",sugar and confectionery,452.0,7.81,65.8,16.3,21.0,5.5
32003,Breakfast cereals (average),sugar and confectionery,402.0,7.96,73.2,7.21,21.2,5.99
32037,"Breakfast cereals with chocolate and caramel, extruded, fortified with vitamins and minerals",sugar and confectionery,410.0,8.06,74.7,7.2,23.9,6.4
32038,"Breakfast cereals with chocolate and caramel, extruded, not fortified",sugar and confectionery,394.0,9.13,76.2,4.43,27.0,6.6
32001,"Breakfast cereals with chocolate, extruded, not filled, fortified with vitamins and minerals",sugar and confectionery,393.0,8.19,74.7,5.1,22.5,7.1
32013,"Breakfast cereals with chocolate, not filled, not fortified",sugar and confectionery,387.0,8.63,77.7,3.2,26.8,6.1
32016,"Breakfast cereals, chocolate or chocolate-hazelnut filling, fortified with vitamins and minerals",sugar and confectionery,440.0,7.06,67.0,15.0,26.3,4.4
32017,"Breakfast cereals, chocolate or chocolate-hazelnut filling, not fortified",sugar and confectionery,457.0,7.0,67.2,17.2,29.1,2.3
32031,"Breakfast cereals, fortified with vitamins and minerals (average)",sugar and confectionery,408.0,7.71,72.8,8.2,21.4,5.75
32041,"Breakfast cereals, mix of flakes, plain, not fortified",sugar and confectionery,341.0,10.2,61.7,3.17,1.49,12.4
32032,"Breakfast cereals, not fortified (average)",sugar and confectionery,386.0,8.43,77.1,3.39,23.5,6.05
32133,"Breakfast cereals, puffed corn with honey, fortified with vitamins and minerals",sugar and confectionery,384.0,5.63,86.6,0.9,22.9,3.2
32129,"Breakfast cereals, puffed corn with honey, not fortified",sugar and confectionery,389.0,5.84,87.3,1.41,26.3,2.01
32142,"Breakfast cereals, puffed or extruded, with honey or caramel, fortified with vitamins and minerals",sugar and confectionery,388.0,7.44,75.4,4.6,21.8,6.3
32143,"Breakfast cereals, puffed or extruded, with honey or caramel, not fortified",sugar and confectionery,382.0,6.73,80.1,2.78,21.9,5.03
32035,"Breakfast cereals, rich in fibre, plain, fortified with vitamins and minerals",sugar and confectionery,361.0,11.9,67.7,2.13,11.7,11.6
32036,"Breakfast cereals, rich in fibre, plain, not fortified",sugar and confectionery,368.0,8.48,74.8,1.85,15.2,9.4
32008,"Breakfast cereals, rich in fibre, with chocolate, fortified with vitamins and minerals",sugar and confectionery,389.0,9.23,71.9,4.7,19.5,9.7
32033,"Breakfast cereals, rich in fibre, with fruits or nuts, fortified with vitamins and minerals",sugar and confectionery,395.0,8.63,64.5,9.0,23.3,9.5
32034,"Breakfast cereals, rich in fibre, with fruits or nuts, not fortified",sugar and confectionery,374.0,8.53,71.1,3.93,22.3,9.9
32018,"Breakfast cereals, vanilla or milk filling, fortified with vitamins and minerals",sugar and confectionery,429.0,10.4,63.9,13.4,26.0,4.9
32039,"Breakfast cereals, vanilla or milk filling, not fortified",sugar and confectionery,440.0,7.94,67.5,14.5,26.8,3.4
32116,"Breakfast cereals, very rich in fibre, plain, fortified with vitamins and minerals",sugar and confectionery,327.0,13.4,43.3,3.8,10.4,33.1
31125,"Breath mint, sugar-free",sugar and confectionery,241.0,0.08,96.3,0.65,0.19,0.4
31126,"Breath mint, with sugar(s)",sugar and confectionery,390.0,0.13,96.7,0.37,93.8,0.27
28503,Bresaola,"meat, egg and fish",172.0,32.8,0.49,4.3,0.0,0.0
12528,"Bresse blue cheese, reduced fat, from cow's milk",milk and milk products,223.0,21.4,1.0,15.0,0.5,0.0
23121,Breton pudding cake with prunes,sugar and confectionery,229.0,5.13,32.0,8.0,21.5,3.4
23120,"Breton pudding cake with prunes filling, prepacked",sugar and confectionery,453.0,5.17,59.3,21.3,37.7,1.5
8214,Breton pâté,"meat, egg and fish",363.0,11.0,2.88,34.0,1.0,0.5
7263,"Bretzel, fresh bread",cereal products,330.0,9.18,54.6,7.1,3.58,3.8
25558,"Brick pastry with beef, home-made, cooked",starters and dishes,342.0,10.4,33.5,17.0,3.2,6.8
12020,"Brie cheese, from cow's milk",milk and milk products,345.0,17.6,0.68,30.4,0.15,0.056
12021,"Brie de Meaux cheese, from cow's milk",milk and milk products,276.0,21.4,1.17,20.7,0.2,0.13
12022,"Brie de Melun cheese, from cow's milk",milk and milk products,288.0,22.0,0.0,22.2,0.2,0.0
7746,Brioche (average),sugar and confectionery,363.0,8.41,52.1,13.0,13.9,1.94
7225,"Brioche or Vienna bread, from bakery",sugar and confectionery,338.0,8.89,48.6,11.2,7.51,1.9
7301,Brioche rusk,cereal products,440.0,8.61,72.1,11.3,9.87,5.7
7399,"Brioche rusk with raisins, sliced, prepacked",cereal products,405.0,10.7,74.3,5.9,18.8,4.03
7403,"Brioche rusk, sliced, prepacked",cereal products,427.0,10.2,67.6,11.3,8.4,4.9
7210,"Brioche sandwich bread, prepacked",cereal products,312.0,7.78,51.4,7.26,10.5,3.03
7719,"Brioche, (italian pastry filled with raisins and orange candied peel), prepacked",sugar and confectionery,352.0,6.88,50.6,12.7,25.9,3.4
7739,"Brioche, filled with custard cream (Chinese brioche type), prepacked",sugar and confectionery,267.0,5.81,45.7,6.0,20.3,3.4
7738,"Brioche, filled with fruits, prepacked",sugar and confectionery,326.0,5.81,52.4,9.0,24.4,5.5
7742,"Brioche, plain, from bakery",sugar and confectionery,420.0,11.3,50.7,19.1,5.7,0.5
7740,"Brioche, plain, prepacked",sugar and confectionery,356.0,7.99,52.7,12.1,14.5,2.09
7745,"Brioche, pure butter, plain, prepacked",sugar and confectionery,361.0,8.21,51.1,13.3,13.0,2.03
7735,"Brioche, with chocolate chips or filled with chocolate, prepacked",sugar and confectionery,352.0,8.17,51.1,12.1,17.4,2.98
20500,"Broad bean, boiled/cooked in water","fruits, vegetables, legumes and nuts",83.3,8.06,9.35,0.8,0.4,3.1
20518,"Broad bean, dried","fruits, vegetables, legumes and nuts",301.0,26.1,33.3,1.53,5.7,25.0
20543,"Broad bean, fresh, frozen, boiled/cooked in water","fruits, vegetables, legumes and nuts",63.6,5.6,7.4,0.5,1.0,5.8
20542,"Broad bean, peeled, fresh, frozen, boiled/cooked in water","fruits, vegetables, legumes and nuts",71.9,6.4,9.0,0.5,0.2,2.9
20541,"Broad bean, peeled, fresh, frozen, raw","fruits, vegetables, legumes and nuts",99.3,9.55,12.2,0.26,2.08,5.05
20517,"Broad bean, to shell, fresh, raw","fruits, vegetables, legumes and nuts",61.5,6.76,4.2,0.67,0.37,5.85
12059,Brocciu cheese from goat or ewe's whey,milk and milk products,0.0,10.2,4.0,13.0,2.0,0.0
20350,"Broccoli, boiled/cooked in water (average)","fruits, vegetables, legumes and nuts",21.8,2.19,1.03,0.5,0.6,3.0
20302,"Broccoli, boiled/cooked in water, crunchy","fruits, vegetables, legumes and nuts",22.2,2.5,1.23,0.4,0.8,2.6
20303,"Broccoli, boiled/cooked in water, tender","fruits, vegetables, legumes and nuts",21.8,2.19,1.03,0.5,0.6,3.0
20351,"Broccoli, cooked (average)","fruits, vegetables, legumes and nuts",30.0,3.17,1.79,0.6,1.06,2.59
20204,"Broccoli, frozen, raw","fruits, vegetables, legumes and nuts",26.4,2.78,1.5,0.42,1.24,2.75
20259,"Broccoli, puree","fruits, vegetables, legumes and nuts",29.0,2.5,2.75,0.38,1.65,2.39
20057,"Broccoli, raw","fruits, vegetables, legumes and nuts",31.9,2.9,2.15,0.36,1.7,2.6
20304,"Broccoli, steamed","fruits, vegetables, legumes and nuts",38.0,4.13,2.53,0.7,1.5,2.2
11001,"Broth or stock, beef, dehydrated",miscellaneous,232.0,10.2,18.0,13.3,2.0,0.0
25930,"Broth or stock, beef, dehydrated and reconstituted",starters and dishes,6.14,0.85,0.36,0.15,0.0,0.0
25971,"Broth or stock, meat and vegetables, defatted, dehydrated",miscellaneous,197.0,10.8,30.9,3.1,2.2,0.0
25909,"Broth or stock, meat and vegetables, dehydrated and reconstituted",starters and dishes,5.76,0.53,0.24,0.3,0.0,0.0
25970,"Broth or stock, meat and vegetables, with fat, dehydrated",miscellaneous,212.0,11.6,28.9,5.4,2.8,0.0
11174,"Broth or stock, poultry, dehydrated",miscellaneous,193.0,13.0,17.0,8.0,4.0,0.5
25947,"Broth or stock, poultry, dehydrated and reconstituted",starters and dishes,7.19,1.23,0.28,0.13,0.0,0.0001
11041,"Broth or stock, vegetables, dehydrated",miscellaneous,287.0,9.66,26.0,16.0,0.0,0.5
25948,"Broth or stock, vegetables, dehydrated and reconstituted",starters and dishes,4.78,0.34,0.51,0.16,0.19,0.0
12071,Brousse (uncured cheese from ewes' milk),milk and milk products,142.0,9.38,4.81,9.36,4.81,0.0
7010,"Brown French bread, with flour type 80 or 110",cereal products,265.0,8.6,54.0,0.33,2.39,4.2
27017,"Brown bullhead, raw","meat, egg and fish",65.2,13.5,0.0,1.27,0.0,0.0
26107,"Brown meagre, raw","meat, egg and fish",87.2,20.0,0.0,0.8,0.0,0.0
23032,"Brownie (chocolate cake), prepacked",sugar and confectionery,458.0,5.94,50.6,25.4,35.1,3.4
23031,"Brownie (chocolate cake), with nuts, prepacked",sugar and confectionery,466.0,6.58,45.9,27.7,32.0,3.18
20309,"Brussels sprout, boiled/cooked in water","fruits, vegetables, legumes and nuts",44.4,3.19,5.4,0.3,4.1,4.8
20077,"Brussels sprout, canned, drained","fruits, vegetables, legumes and nuts",37.8,2.5,4.1,0.53,2.5,3.3
20206,"Brussels sprout, frozen, raw","fruits, vegetables, legumes and nuts",45.2,3.78,4.69,0.41,2.35,3.8
20058,"Brussels sprout, raw","fruits, vegetables, legumes and nuts",43.9,3.38,4.59,0.3,2.2,3.8
23801,"Buckwheat crepe, plain, to be filled, prepacked",sugar and confectionery,161.0,5.32,30.5,1.74,0.0,1.0
9540,Buckwheat flour,cereal products,348.0,11.5,68.4,2.19,0.03,4.2
9380,"Buckwheat, wholegrain, raw",cereal products,362.0,13.3,67.5,3.4,0.0,4.0
19270,"Buffalo milk, whole",milk and milk products,0.0,0.0,5.1,7.35,4.95,0.0
27023,"Burbot, raw","meat, egg and fish",77.0,17.8,0.0,0.66,0.0,0.0
1032,"Burger from beef and soybean, prepacked","meat, egg and fish",214.0,15.0,2.48,14.6,0.7,4.5
11196,"Burger sauce, prepacked",miscellaneous,427.0,1.28,13.2,40.4,10.3,0.58
25033,"Burgundy-style beef stew, prepacked",starters and dishes,84.3,10.3,4.17,2.61,2.0,1.5
11120,"Burgundy-style sauce, prepacked",miscellaneous,439.0,1.34,7.85,44.6,5.79,0.53
12072,"Burrata, from cow's milk",milk and milk products,259.0,10.8,0.93,23.4,0.55,0.0
25459,Burritos with beef,starters and dishes,170.0,8.0,14.3,8.5,1.9,1.9
20318,"Butter bean or yellow bean, boiled/cooked in water","fruits, vegetables, legumes and nuts",35.0,2.19,4.45,0.3,2.2,2.7
20063,"Butter bean or yellow bean, canned, drained","fruits, vegetables, legumes and nuts",23.2,1.2,3.25,0.2,0.86,1.78
20203,"Butter bean or yellow bean, frozen, raw","fruits, vegetables, legumes and nuts",33.1,1.8,4.59,0.21,2.5,2.8
